"date","state","cases","deaths","fips"
"2020-10-23","Jujuy",37,5,1
"2020-10-24","Jujuy",28,1,1
"2020-10-25","Jujuy",25,1,1
"2020-10-26","Jujuy",51,3,1
"2020-10-27","Jujuy",37,4,1
"2020-10-28","Jujuy",32,4,1
"2020-10-29","Jujuy",29,2,1
"2020-10-30","Jujuy",15,2,1
"2020-10-31","Jujuy",32,4,1
"2020-11-01","Jujuy",12,3,1
"2020-11-02","Jujuy",20,1,1
"2020-11-03","Jujuy",18,1,1
"2020-11-04","Jujuy",10,2,1
"2020-11-05","Jujuy",23,3,1
"2020-11-06","Jujuy",16,2,1
"2020-11-07","Jujuy",25,0,1
"2020-11-08","Jujuy",13,3,1
"2020-11-09","Jujuy",26,1,1
"2020-11-10","Jujuy",22,5,1
"2020-11-11","Jujuy",22,2,1
"2020-11-12","Jujuy",33,0,1
"2020-11-13","Jujuy",11,0,1
"2020-11-14","Jujuy",15,1,1
"2020-11-15","Jujuy",17,0,1
"2020-11-16","Jujuy",13,0,1
"2020-11-17","Jujuy",10,0,1
"2020-11-18","Jujuy",8,0,1
"2020-11-19","Jujuy",11,1,1
"2020-11-20","Jujuy",1,2,1
"2020-11-21","Jujuy",5,2,1
"2020-11-22","Jujuy",1,0,1
"2020-11-23","Jujuy",0,0,1
"2020-11-24","Jujuy",0,0,1
"2020-11-25","Jujuy",4,1,1
"2020-02-29","La Pampa",0,0,1
"2020-03-01","La Pampa",0,0,1
"2020-03-02","La Pampa",0,0,1
"2020-03-03","La Pampa",0,0,1
"2020-03-04","La Pampa",0,0,1
"2020-03-05","La Pampa",0,0,1
"2020-03-06","La Pampa",0,0,1
"2020-03-07","La Pampa",0,0,1
"2020-03-08","La Pampa",0,0,1
"2020-03-09","La Pampa",0,0,1
"2020-03-10","La Pampa",0,0,1
"2020-03-11","La Pampa",0,0,1
"2020-03-12","La Pampa",0,0,1
"2020-03-13","La Pampa",0,0,1
"2020-03-14","La Pampa",0,0,1
"2020-03-15","La Pampa",0,0,1
"2020-03-16","La Pampa",0,0,1
"2020-03-17","La Pampa",0,0,1
"2020-03-18","La Pampa",0,0,1
"2020-03-19","La Pampa",0,0,1
"2020-03-20","La Pampa",0,0,1
"2020-03-21","La Pampa",0,0,1
"2020-03-22","La Pampa",0,0,1
"2020-03-23","La Pampa",0,0,1
"2020-03-24","La Pampa",1,0,1
"2020-03-25","La Pampa",0,0,1
"2020-03-26","La Pampa",0,0,1
"2020-03-27","La Pampa",0,0,1
"2020-03-28","La Pampa",0,0,1
"2020-03-29","La Pampa",2,0,1
"2020-03-30","La Pampa",0,0,1
"2020-03-31","La Pampa",0,0,1
"2020-04-01","La Pampa",0,0,1
"2020-04-02","La Pampa",0,0,1
"2020-04-03","La Pampa",0,0,1
"2020-04-04","La Pampa",0,0,1
"2020-04-05","La Pampa",0,0,1
"2020-04-06","La Pampa",0,0,1
"2020-04-07","La Pampa",1,0,1
"2020-04-08","La Pampa",1,0,1
"2020-04-09","La Pampa",0,0,1
"2020-04-10","La Pampa",0,0,1
"2020-04-11","La Pampa",0,0,1
"2020-04-12","La Pampa",0,0,1
"2020-04-13","La Pampa",0,0,1
"2020-04-14","La Pampa",0,0,1
"2020-04-15","La Pampa",0,0,1
"2020-04-16","La Pampa",0,0,1
"2020-04-17","La Pampa",0,0,1
"2020-04-18","La Pampa",0,0,1
"2020-04-19","La Pampa",0,0,1
"2020-04-20","La Pampa",0,0,1
"2020-04-21","La Pampa",0,0,1
"2020-04-22","La Pampa",0,0,1
"2020-04-23","La Pampa",0,0,1
"2020-04-24","La Pampa",0,0,1
"2020-04-25","La Pampa",0,0,1
"2020-04-26","La Pampa",0,0,1
"2020-04-27","La Pampa",0,0,1
"2020-04-28","La Pampa",0,0,1
"2020-04-29","La Pampa",0,0,1
"2020-04-30","La Pampa",0,0,1
"2020-05-01","La Pampa",0,0,1
"2020-05-02","La Pampa",0,0,1
"2020-05-03","La Pampa",0,0,1
"2020-05-04","La Pampa",0,0,1
"2020-05-05","La Pampa",0,0,1
"2020-05-06","La Pampa",0,0,1
"2020-05-07","La Pampa",0,0,1
"2020-05-08","La Pampa",0,0,1
"2020-05-09","La Pampa",0,0,1
"2020-05-10","La Pampa",0,0,1
"2020-05-11","La Pampa",0,0,1
"2020-05-12","La Pampa",0,0,1
"2020-05-13","La Pampa",0,0,1
"2020-05-14","La Pampa",0,0,1
"2020-05-15","La Pampa",0,0,1
"2020-05-16","La Pampa",0,0,1
"2020-05-17","La Pampa",0,0,1
"2020-05-18","La Pampa",0,0,1
"2020-05-19","La Pampa",0,0,1
"2020-05-20","La Pampa",0,0,1
"2020-05-21","La Pampa",0,0,1
"2020-05-22","La Pampa",0,0,1
"2020-05-23","La Pampa",0,0,1
"2020-05-24","La Pampa",0,0,1
"2020-05-25","La Pampa",0,0,1
"2020-05-26","La Pampa",0,0,1
"2020-05-27","La Pampa",0,0,1
"2020-05-28","La Pampa",0,0,1
"2020-05-29","La Pampa",0,0,1
"2020-05-30","La Pampa",0,0,1
"2020-05-31","La Pampa",0,0,1
"2020-06-01","La Pampa",0,0,1
"2020-06-02","La Pampa",0,0,1
"2020-06-03","La Pampa",0,0,1
"2020-06-04","La Pampa",0,0,1
"2020-06-05","La Pampa",0,0,1
"2020-06-06","La Pampa",0,0,1
"2020-06-07","La Pampa",0,0,1
"2020-06-08","La Pampa",0,0,1
"2020-06-09","La Pampa",0,0,1
"2020-06-10","La Pampa",0,0,1
"2020-06-11","La Pampa",0,0,1
"2020-06-12","La Pampa",0,0,1
"2020-06-13","La Pampa",0,0,1
"2020-06-14","La Pampa",1,0,1
"2020-06-15","La Pampa",0,0,1
"2020-06-16","La Pampa",0,0,1
"2020-06-17","La Pampa",0,0,1
"2020-06-18","La Pampa",0,0,1
"2020-06-19","La Pampa",0,0,1
"2020-06-20","La Pampa",0,0,1
"2020-06-21","La Pampa",0,0,1
"2020-06-22","La Pampa",0,0,1
"2020-06-23","La Pampa",1,0,1
"2020-06-24","La Pampa",0,0,1
"2020-06-25","La Pampa",0,0,1
"2020-06-26","La Pampa",0,0,1
"2020-06-27","La Pampa",0,0,1
"2020-06-28","La Pampa",0,0,1
"2020-06-29","La Pampa",0,0,1
"2020-06-30","La Pampa",0,0,1
"2020-07-01","La Pampa",0,0,1
"2020-07-02","La Pampa",0,0,1
"2020-07-03","La Pampa",0,0,1
"2020-07-04","La Pampa",0,0,1
"2020-07-05","La Pampa",0,0,1
"2020-07-06","La Pampa",0,0,1
"2020-07-07","La Pampa",0,0,1
"2020-07-08","La Pampa",0,0,1
"2020-07-09","La Pampa",0,0,1
"2020-07-10","La Pampa",0,0,1
"2020-07-11","La Pampa",0,0,1
"2020-07-12","La Pampa",0,0,1
"2020-07-13","La Pampa",0,0,1
"2020-07-14","La Pampa",1,0,1
"2020-07-15","La Pampa",0,0,1
"2020-07-16","La Pampa",0,0,1
"2020-07-17","La Pampa",0,0,1
"2020-07-18","La Pampa",0,0,1
"2020-07-19","La Pampa",0,0,1
"2020-07-20","La Pampa",0,0,1
"2020-07-21","La Pampa",0,0,1
"2020-07-22","La Pampa",0,0,1
"2020-07-23","La Pampa",2,0,1
"2020-07-24","La Pampa",14,0,1
"2020-07-25","La Pampa",9,0,1
"2020-07-26","La Pampa",13,0,1
"2020-07-27","La Pampa",12,0,1
"2020-07-28","La Pampa",12,0,1
"2020-07-29","La Pampa",7,0,1
"2020-07-30","La Pampa",26,0,1
"2020-07-31","La Pampa",28,0,1
"2020-08-01","La Pampa",35,0,1
"2020-08-02","La Pampa",1,0,1
"2020-08-03","La Pampa",0,0,1
"2020-08-04","La Pampa",1,0,1
"2020-08-05","La Pampa",0,0,1
"2020-08-06","La Pampa",4,0,1
"2020-08-07","La Pampa",3,0,1
"2020-08-08","La Pampa",0,0,1
"2020-08-09","La Pampa",0,0,1
"2020-08-10","La Pampa",1,0,1
"2020-08-11","La Pampa",1,0,1
"2020-08-12","La Pampa",0,0,1
"2020-08-13","La Pampa",2,0,1
"2020-08-14","La Pampa",0,0,1
"2020-08-15","La Pampa",1,0,1
"2020-08-16","La Pampa",1,0,1
"2020-08-17","La Pampa",1,0,1
"2020-08-18","La Pampa",0,0,1
"2020-08-19","La Pampa",0,0,1
"2020-08-20","La Pampa",1,0,1
"2020-08-21","La Pampa",2,0,1
"2020-08-22","La Pampa",0,0,1
"2020-08-23","La Pampa",0,0,1
"2020-08-24","La Pampa",1,0,1
"2020-08-25","La Pampa",1,1,1
"2020-08-26","La Pampa",1,0,1
"2020-08-27","La Pampa",0,0,1
"2020-08-28","La Pampa",5,0,1
"2020-08-29","La Pampa",3,0,1
"2020-08-30","La Pampa",0,0,1
"2020-08-31","La Pampa",3,0,1
"2020-09-01","La Pampa",7,1,1
"2020-09-02","La Pampa",1,0,1
"2020-09-03","La Pampa",4,1,1
"2020-09-04","La Pampa",7,0,1
"2020-09-05","La Pampa",1,0,1
"2020-09-06","La Pampa",4,0,1
"2020-09-07","La Pampa",5,0,1
"2020-09-08","La Pampa",16,0,1
"2020-09-09","La Pampa",23,0,1
"2020-09-10","La Pampa",21,0,1
"2020-09-11","La Pampa",45,0,1
"2020-09-12","La Pampa",18,1,1
"2020-09-13","La Pampa",58,0,1
"2020-09-14","La Pampa",26,0,1
"2020-09-15","La Pampa",30,0,1
"2020-09-16","La Pampa",27,0,1
"2020-09-17","La Pampa",19,0,1
"2020-09-18","La Pampa",5,0,1
"2020-09-19","La Pampa",13,0,1
"2020-09-20","La Pampa",27,0,1
"2020-09-21","La Pampa",23,0,1
"2020-09-22","La Pampa",15,0,1
"2020-09-23","La Pampa",11,0,1
"2020-09-24","La Pampa",25,0,1
"2020-09-25","La Pampa",14,0,1
"2020-09-26","La Pampa",11,2,1
"2020-09-27","La Pampa",10,0,1
"2020-09-28","La Pampa",22,0,1
"2020-09-29","La Pampa",27,0,1
"2020-09-30","La Pampa",20,0,1
"2020-10-01","La Pampa",20,1,1
"2020-10-02","La Pampa",16,0,1
"2020-10-03","La Pampa",24,3,1
"2020-10-04","La Pampa",25,0,1
"2020-10-05","La Pampa",20,0,1
"2020-10-06","La Pampa",32,0,1
"2020-10-07","La Pampa",19,0,1
"2020-10-08","La Pampa",44,0,1
"2020-10-09","La Pampa",40,0,1
"2020-10-10","La Pampa",50,1,1
"2020-10-11","La Pampa",52,0,1
"2020-10-12","La Pampa",42,3,1
"2020-10-13","La Pampa",54,1,1
"2020-10-14","La Pampa",93,0,1
"2020-10-15","La Pampa",83,0,1
"2020-10-16","La Pampa",123,0,1
"2020-10-17","La Pampa",95,2,1
"2020-10-18","La Pampa",88,0,1
"2020-10-19","La Pampa",127,1,1
"2020-10-20","La Pampa",108,2,1
"2020-10-21","La Pampa",96,0,1
"2020-10-22","La Pampa",143,4,1
"2020-10-23","La Pampa",124,2,1
"2020-10-24","La Pampa",94,1,1
"2020-10-25","La Pampa",87,0,1
"2020-10-26","La Pampa",103,2,1
"2020-10-27","La Pampa",170,1,1
"2020-10-28","La Pampa",202,0,1
"2020-10-29","La Pampa",170,1,1
"2020-10-30","La Pampa",130,0,1
"2020-10-31","La Pampa",59,0,1
"2020-11-01","La Pampa",120,2,1
